Order_ID,Order_Date,Customer_ID,Customer_Name,Province,City,Product,Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Payment_Method,Sales_Channel,Year,Month,Month_Name
ORD-106893,2025-03-16,CUST-1406,Customer 1406,British Columbia,Vancouver,Standing Desk,Furniture,1,699.0,0.0,699.0,484.5,214.5,0.3069,Debit,Wholesale,2025,2025-03,March
ORD-103598,2025-03-16,CUST-3971,Customer 3971,Manitoba,Winnipeg,Backpack,Accessories,1,79.0,0.05,75.05,56.16,18.89,0.2517,Debit,Retail Store,2025,2025-03,March
ORD-100856,2025-03-16,CUST-1188,Customer 1188,Alberta,Red Deer,Backpack,Accessories,2,79.0,0.1,142.2,115.76,26.44,0.1859,Credit Card,Online,2025,2025-03,March
ORD-102638,2025-03-16,CUST-3806,Customer 3806,Ontario,Mississauga,Desk Lamp,Furniture,1,89.0,0.0,89.0,56.26,32.74,0.3679,Debit,Retail Store,2025,2025-03,March
ORD-100382,2025-03-16,CUST-3277,Customer 3277,Saskatchewan,Regina,Desk Lamp,Furniture,6,89.0,0.0,534.0,371.38,162.62,0.3045,E-Transfer,Retail Store,2025,2025-03,March
ORD-102700,2025-03-16,CUST-4033,Customer 4033,Alberta,Edmonton,USB-C Dock,Accessories,1,159.0,0.0,159.0,121.85,37.15,0.2336,E-Transfer,Online,2025,2025-03,March
ORD-105466,2025-03-16,CUST-1206,Customer 1206,Alberta,Red Deer,Notebook Pack,Office Supplies,1,24.0,0.05,22.8,15.27,7.53,0.3303,Credit Card,Retail Store,2025,2025-03,March
ORD-101283,2025-03-16,CUST-1604,Customer 1604,Alberta,Calgary,Ink Cartridge,Office Supplies,2,79.0,0.2,126.4,95.9,30.5,0.2413,E-Transfer,Online,2025,2025-03,March
ORD-107240,2025-03-16,CUST-2684,Customer 2684,British Columbia,Victoria,Desk Lamp,Furniture,1,89.0,0.0,89.0,70.23,18.77,0.2109,Debit,Online,2025,2025-03,March
ORD-104411,2025-03-16,CUST-3720,Customer 3720,Manitoba,Winnipeg,USB-C Dock,Accessories,2,159.0,0.1,286.2,162.49,123.71,0.4323,Credit Card,Retail Store,2025,2025-03,March
ORD-106497,2025-03-16,CUST-4036,Customer 4036,Manitoba,Winnipeg,USB-C Dock,Accessories,2,159.0,0.1,286.2,167.02,119.18,0.4164,Credit Card,Online,2025,2025-03,March
ORD-104855,2025-03-16,CUST-3827,Customer 3827,Saskatchewan,Regina,Ink Cartridge,Office Supplies,5,79.0,0.15,335.75,241.1,94.65,0.2819,E-Transfer,Online,2025,2025-03,March
ORD-102252,2025-03-16,CUST-1090,Customer 1090,British Columbia,Kelowna,Webcam HD,Electronics,2,99.0,0.05,188.1,141.11,46.99,0.2498,Paypal,Online,2025,2025-03,March
ORD-106121,2025-03-16,CUST-1749,Customer 1749,Saskatchewan,Regina,Office Chair,Furniture,3,429.0,0.0,1287.0,877.71,409.29,0.318,E-Transfer,Retail Store,2025,2025-03,March
ORD-102074,2025-03-16,CUST-3810,Customer 3810,Ontario,Hamilton,Office Monitor 27,Electronics,2,349.0,0.0,698.0,477.14,220.86,0.3164,Debit,Retail Store,2025,2025-03,March
ORD-101561,2025-03-17,CUST-1543,Customer 1543,Ontario,Ottawa,Desk Lamp,Furniture,2,89.0,0.05,169.1,114.25,54.85,0.3244,Credit Card,Retail Store,2025,2025-03,March
ORD-108994,2025-03-17,CUST-1160,Customer 1160,Saskatchewan,Regina,Mechanical Keyboard,Accessories,6,129.0,0.0,774.0,439.48,334.52,0.4322,Credit Card,Online,2025,2025-03,March
ORD-103079,2025-03-17,CUST-1053,Customer 1053,Ontario,Toronto,Laptop Pro 14,Electronics,6,1299.0,0.05,7404.3,5728.69,1675.61,0.2263,Credit Card,Retail Store,2025,2025-03,March
ORD-104655,2025-03-17,CUST-1431,Customer 1431,British Columbia,Victoria,Desk Lamp,Furniture,1,89.0,0.15,75.65,59.7,15.95,0.2108,Credit Card,Online,2025,2025-03,March
ORD-106308,2025-03-17,CUST-1267,Customer 1267,British Columbia,Kelowna,Backpack,Accessories,4,79.0,0.0,316.0,190.67,125.33,0.3966,Debit,Online,2025,2025-03,March
ORD-102360,2025-03-17,CUST-2292,Customer 2292,Alberta,Edmonton,Wireless Headphones,Electronics,2,179.0,0.0,358.0,233.45,124.55,0.3479,Paypal,Retail Store,2025,2025-03,March
ORD-104159,2025-03-17,CUST-2562,Customer 2562,Ontario,Toronto,USB-C Dock,Accessories,3,159.0,0.1,429.3,250.66,178.64,0.4161,E-Transfer,Online,2025,2025-03,March
ORD-107398,2025-03-17,CUST-1470,Customer 1470,Alberta,Lethbridge,Office Chair,Furniture,3,429.0,0.0,1287.0,971.2,315.8,0.2454,Debit,Online,2025,2025-03,March
ORD-105677,2025-03-17,CUST-3895,Customer 3895,Ontario,Mississauga,Backpack,Accessories,4,79.0,0.0,316.0,206.45,109.55,0.3467,Debit,Online,2025,2025-03,March
ORD-100407,2025-03-17,CUST-1484,Customer 1484,Manitoba,Brandon,Notebook Pack,Office Supplies,2,24.0,0.0,48.0,29.74,18.26,0.3804,Debit,Online,2025,2025-03,March
ORD-103343,2025-03-17,CUST-3531,Customer 3531,Ontario,Hamilton,Notebook Pack,Office Supplies,2,24.0,0.05,45.6,34.3,11.3,0.2478,Paypal,Retail Store,2025,2025-03,March
ORD-105913,2025-03-17,CUST-3306,Customer 3306,Manitoba,Winnipeg,Office Chair,Furniture,2,429.0,0.1,772.2,542.77,229.43,0.2971,Debit,Retail Store,2025,2025-03,March
ORD-104143,2025-03-17,CUST-1704,Customer 1704,Ontario,Hamilton,Laptop Pro 14,Electronics,1,1299.0,0.05,1234.05,714.62,519.43,0.4209,Debit,Online,2025,2025-03,March
ORD-103775,2025-03-17,CUST-3224,Customer 3224,Alberta,Calgary,Mechanical Keyboard,Accessories,2,129.0,0.2,206.4,161.87,44.53,0.2157,Credit Card,Retail Store,2025,2025-03,March
ORD-100330,2025-03-17,CUST-3129,Customer 3129,Alberta,Edmonton,Printer Paper,Office Supplies,2,39.0,0.15,66.3,47.08,19.22,0.2899,E-Transfer,Online,2025,2025-03,March
ORD-108251,2025-03-17,CUST-1308,Customer 1308,Ontario,Mississauga,Office Chair,Furniture,3,429.0,0.0,1287.0,824.03,462.97,0.3597,E-Transfer,Online,2025,2025-03,March
ORD-107577,2025-03-17,CUST-2006,Customer 2006,Saskatchewan,Saskatoon,Standing Desk,Furniture,1,699.0,0.0,699.0,479.14,219.86,0.3145,E-Transfer,Wholesale,2025,2025-03,March
ORD-102050,2025-03-17,CUST-1894,Customer 1894,Saskatchewan,Regina,Mechanical Keyboard,Accessories,3,129.0,0.0,387.0,231.33,155.67,0.4022,E-Transfer,Online,2025,2025-03,March
ORD-107314,2025-03-17,CUST-3030,Customer 3030,British Columbia,Vancouver,Printer Paper,Office Supplies,1,39.0,0.0,39.0,26.34,12.66,0.3246,Debit,Online,2025,2025-03,March
ORD-104092,2025-03-17,CUST-2126,Customer 2126,Saskatchewan,Regina,Standing Desk,Furniture,3,699.0,0.0,2097.0,1174.37,922.63,0.44,E-Transfer,Retail Store,2025,2025-03,March
ORD-108083,2025-03-18,CUST-2087,Customer 2087,Alberta,Red Deer,Notebook Pack,Office Supplies,2,24.0,0.0,48.0,31.77,16.23,0.3381,Paypal,Online,2025,2025-03,March
ORD-108096,2025-03-18,CUST-3896,Customer 3896,Alberta,Calgary,Laptop Pro 14,Electronics,4,1299.0,0.0,5196.0,4251.31,944.69,0.1818,Debit,Retail Store,2025,2025-03,March
ORD-108122,2025-03-18,CUST-2845,Customer 2845,Alberta,Lethbridge,Printer Paper,Office Supplies,1,39.0,0.1,35.1,21.79,13.31,0.3792,Credit Card,Retail Store,2025,2025-03,March
ORD-104378,2025-03-18,CUST-2627,Customer 2627,Ontario,Toronto,Wireless Headphones,Electronics,3,179.0,0.05,510.15,395.63,114.52,0.2245,Paypal,Online,2025,2025-03,March
ORD-102521,2025-03-18,CUST-3536,Customer 3536,Alberta,Edmonton,USB-C Dock,Accessories,1,159.0,0.0,159.0,125.42,33.58,0.2112,Paypal,Retail Store,2025,2025-03,March
ORD-108832,2025-03-18,CUST-2041,Customer 2041,British Columbia,Kelowna,Desk Lamp,Furniture,2,89.0,0.1,160.2,123.38,36.82,0.2298,Debit,Online,2025,2025-03,March
ORD-107321,2025-03-18,CUST-3682,Customer 3682,Ontario,Mississauga,Webcam HD,Electronics,1,99.0,0.1,89.1,51.6,37.5,0.4209,E-Transfer,Wholesale,2025,2025-03,March
ORD-108133,2025-03-18,CUST-2173,Customer 2173,British Columbia,Kelowna,Printer Paper,Office Supplies,3,39.0,0.05,111.15,82.29,28.86,0.2596,Debit,Online,2025,2025-03,March
ORD-108532,2025-03-18,CUST-4144,Customer 4144,Manitoba,Brandon,Office Chair,Furniture,1,429.0,0.1,386.1,213.08,173.02,0.4481,Credit Card,Retail Store,2025,2025-03,March
ORD-109467,2025-03-18,CUST-3898,Customer 3898,Ontario,Ottawa,Printer Paper,Office Supplies,4,39.0,0.05,148.2,96.27,51.93,0.3504,Debit,Online,2025,2025-03,March
ORD-103540,2025-03-18,CUST-1329,Customer 1329,Ontario,Ottawa,Wireless Mouse,Accessories,2,49.0,0.0,98.0,61.16,36.84,0.3759,Credit Card,Wholesale,2025,2025-03,March
ORD-101656,2025-03-18,CUST-3720,Customer 3720,British Columbia,Victoria,Laptop Pro 14,Electronics,1,1299.0,0.1,1169.1,798.28,370.82,0.3172,Credit Card,Online,2025,2025-03,March
ORD-108926,2025-03-18,CUST-2326,Customer 2326,Manitoba,Brandon,Backpack,Accessories,1,79.0,0.05,75.05,42.43,32.62,0.4346,Debit,Online,2025,2025-03,March
ORD-107315,2025-03-18,CUST-1673,Customer 1673,Alberta,Edmonton,Laptop Pro 14,Electronics,1,1299.0,0.1,1169.1,749.8,419.3,0.3587,Credit Card,Retail Store,2025,2025-03,March
ORD-106901,2025-03-18,CUST-2752,Customer 2752,Ontario,Ottawa,Notebook Pack,Office Supplies,1,24.0,0.05,22.8,17.1,5.7,0.25,Paypal,Online,2025,2025-03,March
ORD-107322,2025-03-18,CUST-2380,Customer 2380,Manitoba,Brandon,Backpack,Accessories,2,79.0,0.0,158.0,123.31,34.69,0.2196,E-Transfer,Online,2025,2025-03,March
ORD-100632,2025-03-19,CUST-2196,Customer 2196,Ontario,Mississauga,Office Chair,Furniture,5,429.0,0.1,1930.5,1389.82,540.68,0.2801,Debit,Retail Store,2025,2025-03,March
ORD-106495,2025-03-19,CUST-1439,Customer 1439,Manitoba,Winnipeg,Webcam HD,Electronics,4,99.0,0.0,396.0,299.93,96.07,0.2426,E-Transfer,Online,2025,2025-03,March
ORD-104858,2025-03-19,CUST-2279,Customer 2279,British Columbia,Vancouver,Printer Paper,Office Supplies,3,39.0,0.05,111.15,83.04,28.11,0.2529,E-Transfer,Wholesale,2025,2025-03,March
ORD-100555,2025-03-19,CUST-2815,Customer 2815,British Columbia,Surrey,Backpack,Accessories,2,79.0,0.0,158.0,122.25,35.75,0.2263,Credit Card,Online,2025,2025-03,March
ORD-104283,2025-03-19,CUST-1477,Customer 1477,Saskatchewan,Regina,Mechanical Keyboard,Accessories,1,129.0,0.0,129.0,76.42,52.58,0.4076,Paypal,Retail Store,2025,2025-03,March
ORD-109290,2025-03-19,CUST-1598,Customer 1598,Ontario,Mississauga,Wireless Mouse,Accessories,5,49.0,0.05,232.75,151.13,81.62,0.3507,E-Transfer,Retail Store,2025,2025-03,March
ORD-103094,2025-03-19,CUST-3003,Customer 3003,Ontario,Toronto,Wireless Mouse,Accessories,2,49.0,0.2,78.4,48.14,30.26,0.386,Debit,Online,2025,2025-03,March
ORD-105580,2025-03-19,CUST-3710,Customer 3710,Alberta,Edmonton,Printer Paper,Office Supplies,2,39.0,0.0,78.0,63.66,14.34,0.1838,E-Transfer,Wholesale,2025,2025-03,March
ORD-100765,2025-03-19,CUST-3406,Customer 3406,Saskatchewan,Regina,Office Monitor 27,Electronics,1,349.0,0.15,296.65,184.8,111.85,0.377,Debit,Retail Store,2025,2025-03,March
ORD-109388,2025-03-19,CUST-2454,Customer 2454,Alberta,Calgary,USB-C Dock,Accessories,4,159.0,0.0,636.0,485.58,150.42,0.2365,Paypal,Online,2025,2025-03,March
ORD-102072,2025-03-19,CUST-1340,Customer 1340,Manitoba,Brandon,Office Monitor 27,Electronics,1,349.0,0.1,314.1,226.92,87.18,0.2776,Credit Card,Online,2025,2025-03,March
ORD-100927,2025-03-19,CUST-3696,Unknown,Ontario,Hamilton,Wireless Mouse,Accessories,1,49.0,0.05,46.55,34.3,12.25,0.2632,E-Transfer,Retail Store,2025,2025-03,March
ORD-109121,2025-03-19,CUST-3667,Customer 3667,Ontario,Ottawa,Ink Cartridge,Office Supplies,3,79.0,0.0,237.0,158.97,78.03,0.3292,Paypal,Online,2025,2025-03,March
ORD-100653,2025-03-19,CUST-3501,Customer 3501,British Columbia,Vancouver,Webcam HD,Electronics,3,99.0,0.15,252.45,182.36,70.09,0.2776,Paypal,Online,2025,2025-03,March
ORD-105247,2025-03-19,CUST-2290,Customer 2290,Ontario,Mississauga,Notebook Pack,Office Supplies,1,24.0,0.15,20.4,11.47,8.93,0.4377,Debit,Retail Store,2025,2025-03,March
ORD-105748,2025-03-19,CUST-2746,Customer 2746,Manitoba,Winnipeg,Wireless Mouse,Accessories,1,49.0,0.05,46.55,31.1,15.45,0.3319,Debit,Online,2025,2025-03,March
ORD-105099,2025-03-20,CUST-1602,Customer 1602,Alberta,Lethbridge,Printer Paper,Office Supplies,2,39.0,0.0,78.0,52.67,25.33,0.3247,Debit,Retail Store,2025,2025-03,March
ORD-105180,2025-03-20,CUST-2059,Customer 2059,Manitoba,Winnipeg,Wireless Mouse,Accessories,3,49.0,0.05,139.65,79.7,59.95,0.4293,Paypal,Retail Store,2025,2025-03,March
ORD-103211,2025-03-20,CUST-3774,Customer 3774,Ontario,Toronto,Printer Paper,Office Supplies,2,39.0,0.1,70.2,45.41,24.79,0.3531,Paypal,Online,2025,2025-03,March
ORD-106666,2025-03-20,CUST-1445,Customer 1445,Ontario,Hamilton,Desk Lamp,Furniture,5,89.0,0.0,445.0,284.17,160.83,0.3614,Paypal,Wholesale,2025,2025-03,March
ORD-104772,2025-03-20,CUST-3077,Customer 3077,British Columbia,Surrey,Office Chair,Furniture,1,429.0,0.0,429.0,305.44,123.56,0.288,E-Transfer,Retail Store,2025,2025-03,March
ORD-106782,2025-03-20,CUST-2509,Customer 2509,Saskatchewan,Saskatoon,Notebook Pack,Office Supplies,2,24.0,0.05,45.6,34.55,11.05,0.2423,E-Transfer,Online,2025,2025-03,March
ORD-106992,2025-03-20,CUST-2072,Customer 2072,Alberta,Edmonton,Tablet 11,Electronics,3,499.0,0.0,1497.0,1125.99,371.01,0.2478,Debit,Retail Store,2025,2025-03,March
ORD-104436,2025-03-20,CUST-1264,Customer 1264,Manitoba,Winnipeg,USB-C Dock,Accessories,2,159.0,0.05,302.1,195.04,107.06,0.3544,Debit,Online,2025,2025-03,March
ORD-105235,2025-03-20,CUST-1457,Customer 1457,Alberta,Red Deer,Office Chair,Furniture,2,429.0,0.2,686.4,515.37,171.03,0.2492,Paypal,Online,2025,2025-03,March
ORD-102827,2025-03-20,CUST-1017,Customer 1017,Saskatchewan,Saskatoon,Standing Desk,Furniture,4,699.0,0.05,2656.2,1722.34,933.86,0.3516,E-Transfer,Online,2025,2025-03,March
ORD-106242,2025-03-20,CUST-2568,Customer 2568,Ontario,Toronto,Office Chair,Furniture,2,429.0,0.0,858.0,484.83,373.17,0.4349,E-Transfer,Online,2025,2025-03,March
ORD-101270,2025-03-20,CUST-1769,Customer 1769,British Columbia,Vancouver,Wireless Mouse,Accessories,4,49.0,0.0,196.0,110.42,85.58,0.4366,Credit Card,Retail Store,2025,2025-03,March
ORD-101779,2025-03-20,CUST-2228,Customer 2228,Alberta,Red Deer,Wireless Mouse,Accessories,4,49.0,0.0,196.0,126.51,69.49,0.3545,Credit Card,Retail Store,2025,2025-03,March
ORD-106954,2025-03-20,CUST-2461,Customer 2461,British Columbia,Vancouver,Desk Lamp,Furniture,4,89.0,0.05,338.2,206.53,131.67,0.3893,Credit Card,Online,2025,2025-03,March
ORD-104906,2025-03-20,CUST-2342,Customer 2342,Manitoba,Winnipeg,Tablet 11,Electronics,1,499.0,0.05,474.05,359.67,114.38,0.2413,Credit Card,Online,2025,2025-03,March
ORD-104995,2025-03-20,CUST-3157,Customer 3157,Ontario,Mississauga,Tablet 11,Electronics,1,499.0,0.1,449.1,325.33,123.77,0.2756,Debit,Retail Store,2025,2025-03,March
ORD-106390,2025-03-20,CUST-3906,Customer 3906,British Columbia,Victoria,Notebook Pack,Office Supplies,2,24.0,0.05,45.6,25.94,19.66,0.4311,Debit,Retail Store,2025,2025-03,March
ORD-102168,2025-03-20,CUST-1159,Customer 1159,Alberta,Red Deer,Webcam HD,Electronics,4,99.0,0.0,396.0,237.01,158.99,0.4015,E-Transfer,Retail Store,2025,2025-03,March
ORD-101872,2025-03-20,CUST-4171,Customer 4171,Alberta,Calgary,Desk Lamp,Furniture,4,89.0,0.0,356.0,253.1,102.9,0.289,E-Transfer,Retail Store,2025,2025-03,March
ORD-104919,2025-03-20,CUST-4047,Customer 4047,Alberta,Edmonton,Backpack,Accessories,1,79.0,0.0,79.0,43.61,35.39,0.448,Credit Card,Online,2025,2025-03,March
ORD-107794,2025-03-21,CUST-1588,Customer 1588,Alberta,Red Deer,Tablet 11,Electronics,2,499.0,0.0,998.0,595.5,402.5,0.4033,E-Transfer,Retail Store,2025,2025-03,March
ORD-106704,2025-03-21,CUST-1108,Customer 1108,Alberta,Lethbridge,Ink Cartridge,Office Supplies,5,79.0,0.0,395.0,313.11,81.89,0.2073,E-Transfer,Retail Store,2025,2025-03,March
ORD-107747,2025-03-21,CUST-2468,Customer 2468,Ontario,Mississauga,Ink Cartridge,Office Supplies,5,79.0,0.0,395.0,281.86,113.14,0.2864,Credit Card,Online,2025,2025-03,March
ORD-105525,2025-03-21,CUST-3809,Customer 3809,Alberta,Calgary,Webcam HD,Electronics,5,99.0,0.05,470.25,287.93,182.32,0.3877,E-Transfer,Retail Store,2025,2025-03,March
ORD-100488,2025-03-21,CUST-3138,Customer 3138,Ontario,Mississauga,Office Chair,Furniture,1,429.0,0.1,386.1,286.31,99.79,0.2585,Credit Card,Online,2025,2025-03,March
ORD-105605,2025-03-21,CUST-1908,Customer 1908,Alberta,Edmonton,Mechanical Keyboard,Accessories,2,129.0,0.0,258.0,202.82,55.18,0.2139,E-Transfer,Wholesale,2025,2025-03,March
ORD-108659,2025-03-21,CUST-1903,Customer 1903,Manitoba,Brandon,Standing Desk,Furniture,5,699.0,0.15,2970.75,2035.85,934.9,0.3147,Unknown,Online,2025,2025-03,March
ORD-107880,2025-03-21,CUST-3861,Customer 3861,Ontario,Ottawa,Mechanical Keyboard,Accessories,2,129.0,0.1,232.2,139.99,92.21,0.3971,E-Transfer,Wholesale,2025,2025-03,March
ORD-108645,2025-03-21,CUST-3839,Customer 3839,Alberta,Lethbridge,Notebook Pack,Office Supplies,5,24.0,0.0,120.0,81.86,38.14,0.3178,E-Transfer,Retail Store,2025,2025-03,March
ORD-107726,2025-03-21,CUST-1658,Customer 1658,Ontario,Hamilton,Desk Lamp,Furniture,1,89.0,0.05,84.55,56.27,28.28,0.3345,E-Transfer,Retail Store,2025,2025-03,March
ORD-106883,2025-03-21,CUST-2029,Customer 2029,British Columbia,Victoria,Office Monitor 27,Electronics,3,349.0,0.0,1047.0,611.22,435.78,0.4162,Paypal,Wholesale,2025,2025-03,March
ORD-101810,2025-03-21,CUST-1783,Customer 1783,Ontario,Ottawa,USB-C Dock,Accessories,3,159.0,0.15,405.45,269.98,135.47,0.3341,Debit,Online,2025,2025-03,March
ORD-108796,2025-03-22,CUST-2097,Customer 2097,Alberta,Calgary,Ink Cartridge,Office Supplies,5,79.0,0.05,375.25,298.86,76.39,0.2036,Paypal,Retail Store,2025,2025-03,March
ORD-109529,2025-03-22,CUST-3582,Customer 3582,Alberta,Red Deer,Printer Paper,Office Supplies,2,39.0,0.05,74.1,47.26,26.84,0.3622,E-Transfer,Wholesale,2025,2025-03,March
ORD-109911,2025-03-22,CUST-2805,Customer 2805,Ontario,Ottawa,Office Chair,Furniture,2,429.0,0.1,772.2,465.09,307.11,0.3977,Paypal,Retail Store,2025,2025-03,March
ORD-103055,2025-03-22,CUST-2673,Customer 2673,Ontario,Mississauga,Printer Paper,Office Supplies,4,39.0,0.0,156.0,88.56,67.44,0.4323,Paypal,Online,2025,2025-03,March
ORD-100150,2025-03-22,CUST-3741,Customer 3741,Alberta,Edmonton,Notebook Pack,Office Supplies,4,24.0,0.1,86.4,59.28,27.12,0.3139,Credit Card,Online,2025,2025-03,March
ORD-107763,2025-03-22,CUST-1549,Customer 1549,Alberta,Edmonton,Tablet 11,Electronics,2,499.0,0.2,798.4,468.51,329.89,0.4132,Debit,Retail Store,2025,2025-03,March
ORD-105652,2025-03-22,CUST-2441,Customer 2441,Saskatchewan,Saskatoon,Tablet 11,Electronics,3,499.0,0.1,1347.3,759.71,587.59,0.4361,Paypal,Retail Store,2025,2025-03,March
ORD-100052,2025-03-22,CUST-2394,Customer 2394,British Columbia,Surrey,Notebook Pack,Office Supplies,2,24.0,0.05,45.6,32.99,12.61,0.2765,Paypal,Online,2025,2025-03,March
ORD-105073,2025-03-22,CUST-2224,Unknown,Manitoba,Brandon,Backpack,Accessories,3,79.0,0.05,225.15,180.59,44.56,0.1979,Credit Card,Retail Store,2025,2025-03,March
ORD-108073,2025-03-22,CUST-2640,Customer 2640,Ontario,Hamilton,Mechanical Keyboard,Accessories,3,129.0,0.0,387.0,254.83,132.17,0.3415,Debit,Online,2025,2025-03,March
ORD-105307,2025-03-22,CUST-1220,Customer 1220,Ontario,Ottawa,Mechanical Keyboard,Accessories,1,129.0,0.15,109.65,89.34,20.31,0.1852,Paypal,Online,2025,2025-03,March
ORD-109546,2025-03-22,CUST-3194,Customer 3194,Alberta,Lethbridge,Desk Lamp,Furniture,1,89.0,0.15,75.65,48.72,26.93,0.356,Credit Card,Online,2025,2025-03,March
ORD-102441,2025-03-22,CUST-4073,Customer 4073,Alberta,Red Deer,USB-C Dock,Accessories,1,159.0,0.0,159.0,128.23,30.77,0.1935,E-Transfer,Retail Store,2025,2025-03,March
ORD-101051,2025-03-22,CUST-1260,Customer 1260,Ontario,Mississauga,Ink Cartridge,Office Supplies,1,79.0,0.0,79.0,51.88,27.12,0.3433,Paypal,Retail Store,2025,2025-03,March
ORD-100595,2025-03-22,CUST-2386,Customer 2386,Alberta,Red Deer,Notebook Pack,Office Supplies,2,24.0,0.0,48.0,30.61,17.39,0.3623,E-Transfer,Wholesale,2025,2025-03,March
ORD-108357,2025-03-22,CUST-3589,Customer 3589,British Columbia,Vancouver,USB-C Dock,Accessories,2,159.0,0.0,318.0,206.44,111.56,0.3508,Debit,Online,2025,2025-03,March
ORD-107587,2025-03-23,CUST-2483,Customer 2483,Saskatchewan,Regina,Laptop Pro 14,Electronics,2,1299.0,0.0,2598.0,1867.78,730.22,0.2811,E-Transfer,Retail Store,2025,2025-03,March
ORD-102586,2025-03-23,CUST-3410,Customer 3410,British Columbia,Kelowna,Wireless Mouse,Accessories,3,49.0,0.05,139.65,92.91,46.74,0.3347,Credit Card,Online,2025,2025-03,March
ORD-107043,2025-03-23,CUST-2658,Customer 2658,Ontario,Ottawa,Office Chair,Furniture,2,429.0,0.05,815.1,633.88,181.22,0.2223,Paypal,Online,2025,2025-03,March
ORD-103169,2025-03-23,CUST-2954,Customer 2954,Saskatchewan,Saskatoon,USB-C Dock,Accessories,3,159.0,0.15,405.45,267.82,137.63,0.3394,E-Transfer,Online,2025,2025-03,March
ORD-107111,2025-03-23,CUST-3492,Customer 3492,Manitoba,Winnipeg,Mechanical Keyboard,Accessories,2,129.0,0.0,258.0,207.1,50.9,0.1973,E-Transfer,Online,2025,2025-03,March
ORD-105167,2025-03-23,CUST-1917,Customer 1917,Ontario,Toronto,Office Monitor 27,Electronics,2,349.0,0.05,663.1,533.48,129.62,0.1955,Paypal,Wholesale,2025,2025-03,March
ORD-101223,2025-03-23,CUST-3304,Customer 3304,Saskatchewan,Regina,Notebook Pack,Office Supplies,2,24.0,0.0,48.0,26.95,21.05,0.4385,Credit Card,Wholesale,2025,2025-03,March
ORD-107919,2025-03-23,CUST-2169,Customer 2169,Saskatchewan,Regina,Webcam HD,Electronics,5,99.0,0.05,470.25,370.31,99.94,0.2125,E-Transfer,Retail Store,2025,2025-03,March
ORD-105994,2025-03-23,CUST-4066,Customer 4066,Ontario,Ottawa,Printer Paper,Office Supplies,3,39.0,0.0,117.0,79.88,37.12,0.3173,Credit Card,Online,2025,2025-03,March
ORD-105689,2025-03-23,CUST-2540,Customer 2540,Ontario,Hamilton,Tablet 11,Electronics,5,499.0,0.0,2495.0,1789.84,705.16,0.2826,Debit,Retail Store,2025,2025-03,March
ORD-103441,2025-03-23,CUST-4197,Customer 4197,Alberta,Edmonton,Mechanical Keyboard,Accessories,4,129.0,0.0,516.0,391.39,124.61,0.2415,E-Transfer,Retail Store,2025,2025-03,March
ORD-105848,2025-03-23,CUST-3335,Customer 3335,Saskatchewan,Saskatoon,Office Monitor 27,Electronics,5,349.0,0.05,1657.75,1202.01,455.74,0.2749,Debit,Retail Store,2025,2025-03,March
ORD-102954,2025-03-23,CUST-3568,Customer 3568,Alberta,Edmonton,Office Chair,Furniture,4,429.0,0.05,1630.2,1105.55,524.65,0.3218,Debit,Retail Store,2025,2025-03,March
ORD-100943,2025-03-23,CUST-2924,Customer 2924,British Columbia,Victoria,Webcam HD,Electronics,3,99.0,0.0,297.0,171.79,125.21,0.4216,Debit,Retail Store,2025,2025-03,March
ORD-106117,2025-03-23,CUST-4091,Customer 4091,Manitoba,Brandon,Backpack,Accessories,1,79.0,0.1,71.1,48.12,22.98,0.3232,Credit Card,Online,2025,2025-03,March
ORD-104924,2025-03-23,CUST-2867,Customer 2867,Ontario,Hamilton,Webcam HD,Electronics,1,99.0,0.05,94.05,67.57,26.48,0.2816,Credit Card,Wholesale,2025,2025-03,March
ORD-104972,2025-03-23,CUST-1248,Customer 1248,British Columbia,Kelowna,Office Monitor 27,Electronics,1,349.0,0.1,314.1,207.72,106.38,0.3387,Credit Card,Retail Store,2025,2025-03,March
